cell_id,pert_iname,pert_idose,pert_itime
A375,pyrazolanthrone,0.12 um,24 h
A375,pyrazolanthrone,0.04 um,24 h
A375,JNJ-38877605,10.0 um,24 h
A375,JNJ-38877605,3.33 um,24 h
A375,JNJ-38877605,1.11 um,24 h
A375,JNJ-38877605,0.37 um,24 h
A375,JNJ-38877605,0.12 um,24 h
A375,JNJ-38877605,0.04 um,24 h
A375,ponatinib,3.33 um,24 h
A375,ponatinib,1.11 um,24 h
A375,ponatinib,0.37 um,24 h
A375,ponatinib,0.12 um,24 h
A375,ponatinib,0.04 um,24 h
A375,GSK-1059615,10.0 um,24 h
A375,GSK-1059615,3.33 um,24 h
A375,GSK-1059615,1.11 um,24 h
A375,GSK-1059615,0.37 um,24 h
A375,GSK-1059615,0.12 um,24 h
A375,GSK-1059615,0.04 um,24 h
A375,aurora-a-inhibitor-i,10.0 um,24 h
A375,aurora-a-inhibitor-i,3.33 um,24 h
A375,aurora-a-inhibitor-i,1.11 um,24 h
A375,aurora-a-inhibitor-i,0.37 um,24 h
A375,aurora-a-inhibitor-i,0.12 um,24 h
A375,aurora-a-inhibitor-i,0.04 um,24 h
A375,chelerythrine,3.33 um,24 h
A375,chelerythrine,1.11 um,24 h
A375,chelerythrine,0.37 um,24 h
A375,chelerythrine,0.12 um,24 h
A375,chelerythrine,0.04 um,24 h
A375,rondual-kinase-inhibitor,10.0 um,24 h
A375,rondual-kinase-inhibitor,3.33 um,24 h
A375,rondual-kinase-inhibitor,1.11 um,24 h
A375,rondual-kinase-inhibitor,0.37 um,24 h
A375,rondual-kinase-inhibitor,0.12 um,24 h
A375,rondual-kinase-inhibitor,0.04 um,24 h
A375,SB-203580,10.0 um,24 h
A375,SB-203580,3.33 um,24 h
A375,SB-203580,1.11 um,24 h
A375,SB-203580,0.37 um,24 h
A375,SB-203580,0.12 um,24 h
A375,SB-203580,0.04 um,24 h
A375,dasatinib,10.0 um,24 h
A375,dasatinib,3.33 um,24 h
A375,dasatinib,1.11 um,24 h
A375,dasatinib,0.37 um,24 h
A375,dasatinib,0.12 um,24 h
A375,dasatinib,0.04 um,24 h
A375,D-4476,10.0 um,24 h
A375,D-4476,3.33 um,24 h
A375,D-4476,1.11 um,24 h
A375,D-4476,0.37 um,24 h
A375,D-4476,0.12 um,24 h
A375,D-4476,0.04 um,24 h
A375,SYK-inhibitor,10.0 um,24 h
A375,SYK-inhibitor,3.33 um,24 h
A375,SYK-inhibitor,1.11 um,24 h
A375,SYK-inhibitor,0.37 um,24 h
A375,SYK-inhibitor,0.12 um,24 h
A375,SYK-inhibitor,0.04 um,24 h
A375,dabrafenib,10.0 um,24 h
A375,dabrafenib,3.33 um,24 h
A375,dabrafenib,1.11 um,24 h
A375,dabrafenib,0.37 um,24 h
A375,dabrafenib,0.12 um,24 h
A375,dabrafenib,0.04 um,24 h
A375,VX-745,10.0 um,24 h
A375,VX-745,3.33 um,24 h
A375,VX-745,1.11 um,24 h
A375,VX-745,0.37 um,24 h
A375,VX-745,0.12 um,24 h
A375,VX-745,0.04 um,24 h
A375,NVP-BHG712,10.0 um,24 h
A375,NVP-BHG712,3.33 um,24 h
A375,NVP-BHG712,1.11 um,24 h
A375,NVP-BHG712,0.37 um,24 h
A375,NVP-BHG712,0.12 um,24 h
A375,NVP-BHG712,0.04 um,24 h
A375,CG-930,10.0 um,24 h
A375,CG-930,3.33 um,24 h
A375,CG-930,1.11 um,24 h
A375,CG-930,0.37 um,24 h
A375,CG-930,0.12 um,24 h
A375,CG-930,0.04 um,24 h
A375,BX-795,10.0 um,24 h
A375,BX-795,3.33 um,24 h
A375,BX-795,1.11 um,24 h
A375,BX-795,0.37 um,24 h
A375,BX-795,0.12 um,24 h
A375,BX-795,0.04 um,24 h
A375,rigosertib,10.0 um,24 h
A375,rigosertib,3.33 um,24 h
A375,rigosertib,1.11 um,24 h
A375,rigosertib,0.37 um,24 h
A375,rigosertib,0.12 um,24 h
A375,rigosertib,0.04 um,24 h
A375,alectinib,10.0 um,24 h
A375,alectinib,3.33 um,24 h
A375,alectinib,1.11 um,24 h
A375,alectinib,0.37 um,24 h
A375,alectinib,0.12 um,24 h
A375,alectinib,0.04 um,24 h
A375,GDC-0879,10.0 um,24 h
A375,GDC-0879,3.33 um,24 h
A375,GDC-0879,1.11 um,24 h
A375,GDC-0879,0.37 um,24 h
A375,GDC-0879,0.12 um,24 h
A375,GDC-0879,0.04 um,24 h
A375,PF-573228,10.0 um,24 h
A375,PF-573228,3.33 um,24 h
A375,PF-573228,1.11 um,24 h
A375,PF-573228,0.37 um,24 h
A375,PF-573228,0.12 um,24 h
A375,PF-573228,0.04 um,24 h
A375,A-769662,10.0 um,24 h
A375,A-769662,3.33 um,24 h
A375,A-769662,1.11 um,24 h
A375,A-769662,0.37 um,24 h
A375,A-769662,0.12 um,24 h
A375,A-769662,0.04 um,24 h
A375,HMN-214,10.0 um,24 h
A375,HMN-214,3.33 um,24 h
A375,HMN-214,1.11 um,24 h
A375,HMN-214,0.37 um,24 h
A375,HMN-214,0.12 um,24 h
A375,HMN-214,0.04 um,24 h
A375,GSK-1059615,10.0 um,24 h
A375,GSK-1059615,3.33 um,24 h
A375,GSK-1059615,1.11 um,24 h
A375,GSK-1059615,0.37 um,24 h
A375,GSK-1059615,0.12 um,24 h
A375,GSK-1059615,0.04 um,24 h
A375,KIN001-260,10.0 um,24 h
A375,KIN001-260,3.33 um,24 h
A375,KIN001-260,1.11 um,24 h
A375,KIN001-260,0.37 um,24 h
A375,KIN001-260,0.12 um,24 h
A375,KIN001-260,0.04 um,24 h
A375,CC-401,10.0 um,24 h
A375,CC-401,3.33 um,24 h
A375,CC-401,1.11 um,24 h
A375,CC-401,0.37 um,24 h
A375,CC-401,0.12 um,24 h
A375,CC-401,0.04 um,24 h
A375,GSK-2334470,10.0 um,24 h
A375,GSK-2334470,3.33 um,24 h
A375,GSK-2334470,1.11 um,24 h
A375,GSK-2334470,0.37 um,24 h
A375,GSK-2334470,0.12 um,24 h
A375,GSK-2334470,0.04 um,24 h
A375,RAF-265,10.0 um,24 h
A375,RAF-265,3.33 um,24 h
A375,RAF-265,1.11 um,24 h
A375,RAF-265,0.37 um,24 h
A375,RAF-265,0.12 um,24 h
A375,RAF-265,0.04 um,24 h
A375,KIN001-269,10.0 um,24 h
A375,KIN001-269,3.33 um,24 h
A375,KIN001-269,1.11 um,24 h
A375,KIN001-269,0.12 um,24 h
A375,KIN001-269,0.04 um,24 h
A375,AZD-1480,10.0 um,24 h
A375,AZD-1480,3.33 um,24 h
A375,AZD-1480,1.11 um,24 h
A375,AZD-1480,0.37 um,24 h
A375,AZD-1480,0.12 um,24 h
A375,AZD-1480,0.04 um,24 h
A375,ZM-447439,10.0 um,24 h
A375,ZM-447439,3.33 um,24 h
A375,ZM-447439,1.11 um,24 h
A375,ZM-447439,0.37 um,24 h
A375,ZM-447439,0.12 um,24 h
A375,ZM-447439,0.04 um,24 h
A375,SB-239063,10.0 um,24 h
A375,SB-239063,3.33 um,24 h
A375,SB-239063,1.11 um,24 h
A375,SB-239063,0.37 um,24 h
A375,SB-239063,0.12 um,24 h
A375,SB-239063,0.04 um,24 h
A375,SGX523,10.0 um,24 h
A375,SGX523,3.33 um,24 h
A375,SGX523,1.11 um,24 h
A375,SGX523,0.37 um,24 h
A375,SGX523,0.12 um,24 h
A375,SGX523,0.04 um,24 h
A375,MGCD-265,10.0 um,24 h
A375,MGCD-265,3.33 um,24 h
A375,MGCD-265,1.11 um,24 h
A375,MGCD-265,0.37 um,24 h
A375,MGCD-265,0.12 um,24 h
A375,MGCD-265,0.04 um,24 h
A375,ALW-II-38-3,10.0 um,24 h
A375,ALW-II-38-3,3.33 um,24 h
A375,ALW-II-38-3,1.11 um,24 h
A375,ALW-II-38-3,0.37 um,24 h
A375,ALW-II-38-3,0.12 um,24 h
A375,ALW-II-38-3,0.04 um,24 h
A375,regorafenib,10.0 um,24 h
A375,regorafenib,3.33 um,24 h
A375,regorafenib,1.11 um,24 h
A375,regorafenib,0.37 um,24 h
A375,regorafenib,0.12 um,24 h
A375,regorafenib,0.04 um,24 h
A375,JNK-IN-5A,10.0 um,24 h
A375,JNK-IN-5A,3.33 um,24 h
A375,JNK-IN-5A,1.11 um,24 h
A375,JNK-IN-5A,0.37 um,24 h
A375,JNK-IN-5A,0.12 um,24 h
A375,JNK-IN-5A,0.04 um,24 h
A375,PD-0325901,10.0 um,24 h
A375,PD-0325901,3.33 um,24 h
A375,PD-0325901,1.11 um,24 h
A375,PD-0325901,0.37 um,24 h
A375,PD-0325901,0.12 um,24 h
A375,PD-0325901,0.04 um,24 h
A375,KIN001-127,10.0 um,24 h
A375,KIN001-127,3.33 um,24 h
A375,KIN001-127,1.11 um,24 h
A375,KIN001-127,0.37 um,24 h
A375,KIN001-127,0.12 um,24 h
A375,KIN001-127,0.04 um,24 h
A375,serdemetan,10.0 um,24 h
A375,serdemetan,3.33 um,24 h
A375,serdemetan,1.11 um,24 h
A375,serdemetan,0.37 um,24 h
A375,serdemetan,0.12 um,24 h
A375,serdemetan,0.04 um,24 h
A375,veliparib,10.0 um,24 h
A375,veliparib,3.33 um,24 h
A375,veliparib,1.11 um,24 h
A375,veliparib,0.37 um,24 h
A375,veliparib,0.12 um,24 h
A375,veliparib,0.04 um,24 h
A375,KIN001-055,10.0 um,24 h
A375,KIN001-055,3.33 um,24 h
A375,KIN001-055,1.11 um,24 h
A375,KIN001-055,0.37 um,24 h
A375,KIN001-055,0.12 um,24 h
A375,KIN001-055,0.04 um,24 h
A375,tie2-kinase-inhibitor,10.0 um,24 h
A375,tie2-kinase-inhibitor,3.33 um,24 h
A375,tie2-kinase-inhibitor,1.11 um,24 h
A375,tie2-kinase-inhibitor,0.37 um,24 h
A375,tie2-kinase-inhibitor,0.12 um,24 h
A375,tie2-kinase-inhibitor,0.04 um,24 h
A375,KI-20227,10.0 um,24 h
A375,KI-20227,3.33 um,24 h
A375,KI-20227,1.11 um,24 h
A375,KI-20227,0.37 um,24 h
A375,KI-20227,0.12 um,24 h
A375,KI-20227,0.04 um,24 h
A375,olaparib,10.0 um,24 h
A375,olaparib,3.33 um,24 h
A375,olaparib,1.11 um,24 h
A375,olaparib,0.37 um,24 h
A375,olaparib,0.12 um,24 h
A375,olaparib,0.04 um,24 h
A375,GSK-429286A,3.33 um,24 h
A375,saracatinib,10.0 um,24 h
A375,CGP-60474,3.33 um,24 h
A375,CGP-60474,0.12 um,24 h
A375,PF-03758309,10.0 um,24 h
A375,ponatinib,10.0 um,24 h
A375,chelerythrine,10.0 um,24 h
A375,KIN001-269,0.37 um,24 h
MCF7,vorinostat,10.0 um,24 h
MCF7,tanespimycin,10.0 um,24 h
MCF7,XMD-1499,10.0 um,24 h
MCF7,XMD-1499,3.33 um,24 h
MCF7,XMD-1499,1.11 um,24 h
MCF7,XMD-1499,0.37 um,24 h
MCF7,XMD-1499,0.04 um,24 h
MCF7,XMD-892,10.0 um,24 h
MCF7,XMD-892,3.33 um,24 h
MCF7,XMD-892,1.11 um,24 h
MCF7,XMD-892,0.37 um,24 h
MCF7,XMD-892,0.12 um,24 h
MCF7,XMD-892,0.04 um,24 h
MCF7,GSK-429286A,10.0 um,24 h
MCF7,GSK-429286A,3.33 um,24 h
MCF7,GSK-429286A,1.11 um,24 h
MCF7,GSK-429286A,0.37 um,24 h
MCF7,GSK-429286A,0.12 um,24 h
MCF7,GSK-429286A,0.04 um,24 h
MCF7,sirolimus,10.0 um,24 h
MCF7,AZD-7762,10.0 um,24 h
MCF7,AZD-7762,3.33 um,24 h
MCF7,AZD-7762,1.11 um,24 h
MCF7,AZD-7762,0.37 um,24 h
MCF7,AZD-7762,0.12 um,24 h
MCF7,AZD-7762,0.04 um,24 h
MCF7,saracatinib,10.0 um,24 h
MCF7,saracatinib,3.33 um,24 h
MCF7,saracatinib,1.11 um,24 h
MCF7,saracatinib,0.37 um,24 h
MCF7,saracatinib,0.12 um,24 h
MCF7,saracatinib,0.04 um,24 h
MCF7,BI-2536,10.0 um,24 h
MCF7,BI-2536,3.33 um,24 h
MCF7,BI-2536,1.11 um,24 h
MCF7,BI-2536,0.37 um,24 h
MCF7,BI-2536,0.12 um,24 h
MCF7,BI-2536,0.04 um,24 h
MCF7,JWE-035,10.0 um,24 h
MCF7,JWE-035,3.33 um,24 h
MCF7,JWE-035,1.11 um,24 h
MCF7,JWE-035,0.37 um,24 h
MCF7,JWE-035,0.12 um,24 h
MCF7,JWE-035,0.04 um,24 h
MCF7,GNF-2,10.0 um,24 h
MCF7,GNF-2,3.33 um,24 h
MCF7,GNF-2,1.11 um,24 h
MCF7,GNF-2,0.12 um,24 h
MCF7,GNF-2,0.04 um,24 h
MCF7,QL-XI-92,10.0 um,24 h
MCF7,QL-XI-92,3.33 um,24 h
MCF7,QL-XI-92,1.11 um,24 h
MCF7,QL-XI-92,0.37 um,24 h
MCF7,QL-XI-92,0.12 um,24 h
MCF7,QL-XI-92,0.04 um,24 h
MCF7,CGP-60474,10.0 um,24 h
MCF7,CGP-60474,3.33 um,24 h
MCF7,CGP-60474,1.11 um,24 h
MCF7,CGP-60474,0.37 um,24 h
MCF7,CGP-60474,0.12 um,24 h
MCF7,CGP-60474,0.04 um,24 h
MCF7,PF-03758309,3.33 um,24 h
MCF7,PF-03758309,1.11 um,24 h
MCF7,PF-03758309,0.37 um,24 h
MCF7,PF-03758309,0.12 um,24 h
MCF7,PF-03758309,0.04 um,24 h
MCF7,KIN001-242,10.0 um,24 h
MCF7,KIN001-242,3.33 um,24 h
MCF7,KIN001-242,1.11 um,24 h
MCF7,KIN001-242,0.37 um,24 h
MCF7,KIN001-242,0.12 um,24 h
MCF7,KIN001-242,0.04 um,24 h
MCF7,TAK-715,10.0 um,24 h
MCF7,TAK-715,3.33 um,24 h
MCF7,TAK-715,1.11 um,24 h
MCF7,TAK-715,0.37 um,24 h
MCF7,TAK-715,0.12 um,24 h
MCF7,TAK-715,0.04 um,24 h
MCF7,MLN-8054,10.0 um,24 h
MCF7,MLN-8054,3.33 um,24 h
MCF7,MLN-8054,1.11 um,24 h
MCF7,MLN-8054,0.37 um,24 h
MCF7,MLN-8054,0.12 um,24 h
MCF7,MLN-8054,0.04 um,24 h
MCF7,GW-5074,10.0 um,24 h
MCF7,GW-5074,3.33 um,24 h
MCF7,GW-5074,1.11 um,24 h
MCF7,GW-5074,0.37 um,24 h
MCF7,GW-5074,0.12 um,24 h
MCF7,pyrazolanthrone,10.0 um,24 h
MCF7,pyrazolanthrone,3.33 um,24 h
MCF7,pyrazolanthrone,0.37 um,24 h
MCF7,pyrazolanthrone,0.12 um,24 h
MCF7,pyrazolanthrone,0.04 um,24 h
MCF7,JNJ-38877605,10.0 um,24 h
MCF7,JNJ-38877605,3.33 um,24 h
MCF7,JNJ-38877605,0.37 um,24 h
MCF7,JNJ-38877605,0.12 um,24 h
MCF7,JNJ-38877605,0.04 um,24 h
MCF7,ponatinib,10.0 um,24 h
MCF7,ponatinib,3.33 um,24 h
MCF7,ponatinib,1.11 um,24 h
MCF7,ponatinib,0.37 um,24 h
MCF7,ponatinib,0.12 um,24 h
MCF7,ponatinib,0.04 um,24 h
MCF7,GSK-1059615,10.0 um,24 h
MCF7,GSK-1059615,3.33 um,24 h
MCF7,GSK-1059615,1.11 um,24 h
MCF7,GSK-1059615,0.37 um,24 h
MCF7,GSK-1059615,0.12 um,24 h
MCF7,GSK-1059615,0.04 um,24 h
MCF7,aurora-a-inhibitor-i,10.0 um,24 h
MCF7,aurora-a-inhibitor-i,3.33 um,24 h
MCF7,aurora-a-inhibitor-i,1.11 um,24 h
MCF7,aurora-a-inhibitor-i,0.37 um,24 h
MCF7,aurora-a-inhibitor-i,0.12 um,24 h
MCF7,aurora-a-inhibitor-i,0.04 um,24 h
MCF7,chelerythrine,10.0 um,24 h
MCF7,chelerythrine,3.33 um,24 h
MCF7,chelerythrine,1.11 um,24 h
MCF7,chelerythrine,0.37 um,24 h
MCF7,chelerythrine,0.12 um,24 h
MCF7,chelerythrine,0.04 um,24 h
